,xyz_vaccine,seasonal_vaccine
561,1.6083860219445082e-17,8.709100251236607e-17
562,1.1941829390928085e-15,4.493853820386668e-15
563,6.883258167880586e-13,1.1481376752475016e-12
564,2.918347703106291e-16,7.389201792049468e-16
565,1.0564666208847584e-12,8.764145812321159e-13
566,2.514033045334678e-14,1.803144316709112e-14
567,2.3052376006998044e-15,1.2971880594022614e-14
568,7.338176272094482e-18,2.220160986641975e-17
569,1.1973987756343197e-14,1.3714618202262686e-14
570,1.3707990806046772e-16,5.123528215959165e-17
571,1.903877228751399e-14,1.1400709211689977e-13
572,8.22942562409354e-18,7.154855395071899e-18
573,7.087503982462286e-14,4.243046046289035e-14
574,1.338017663257165e-17,5.731973847064567e-17
575,7.236660815745965e-17,1.6738391837317791e-16
576,6.505346258478428e-17,3.172860883221065e-16
577,2.852365094645429e-21,1.0671652796739314e-20
578,2.7701324606690474e-16,8.662040793697197e-16
579,1.5948307271922386e-17,1.818394525184738e-16
580,4.6303114022288695e-15,8.661656933332064e-15
581,1.433885825530038e-13,3.175993620475543e-13
582,1.1284746125812982e-15,1.5437568835055202e-15
583,3.930070113590166e-14,5.2390410888179326e-14
584,7.592315408557562e-17,1.2393057256514147e-16
585,1.2039792869214075e-19,1.0653654469951149e-19
586,3.2856117499436616e-18,1.0522137653680065e-17
587,3.2461071733638957e-15,1.8638933960523917e-14
588,8.99251340694905e-19,5.58446986277753e-19
589,1.1016939925244934e-17,1.0709756375737274e-16
590,1.4400637316567157e-15,5.8118711492053284e-15
591,1.3251763198202347e-22,8.076733441452969e-22
592,2.5263230929382437e-18,1.3652025390853916e-17
593,5.949435436861123e-18,3.6973081635688407e-17
594,3.395715947702146e-16,1.9205275658842037e-16
595,3.4763974346692797e-16,7.72589353954611e-16
596,3.400201556667329e-13,9.536276789154887e-14
597,7.250018729055717e-14,1.0126938049134468e-13
598,2.5020167455708635e-16,6.578946140115699e-16
599,1.3692737494951457e-16,3.2580652132278474e-16
600,1.9567563117664977e-16,1.7416362468144958e-16
601,2.3354592672489354e-16,3.563489249068291e-16
602,8.300460903583212e-16,2.5438985715633803e-16
603,3.567282935841378e-18,7.828371760486678e-18
604,5.849089537071765e-18,4.355065428931242e-18
605,2.2700976641354015e-14,7.338257729771252e-15
606,1.0473269341008978e-14,1.8161430866093284e-14
607,3.946258692773182e-13,1.1427702645700853e-12
608,3.390336582099301e-15,2.771577037400054e-14
609,5.504912533385224e-14,1.246348126823474e-13
610,8.16168252924789e-13,4.1422089805475104e-13
611,5.8607350446086484e-15,1.3021587976959354e-14
612,2.7788979470464194e-19,4.341577859089071e-18
613,2.4534846271926288e-17,6.765071201331761e-17
614,6.613155703598652e-16,4.126440515833957e-16
615,2.2035482304317103e-16,2.253476922708107e-16
616,4.390924168566978e-18,3.197165887887878e-17
617,3.6096095142092543e-14,2.083478626987138e-14
618,6.798903545219078e-13,1.8117749051385539e-12
619,1.4089411971809117e-14,5.193170781596861e-15
620,5.787757202302939e-16,1.2123349634059504e-15
621,2.8387154981328172e-15,1.9934885032819808e-14
622,5.082839062045855e-21,8.807699214005671e-22
623,3.478040812512385e-12,7.686187278815031e-12
624,1.844516660919936e-18,9.515364697985847e-18
625,8.000583113441916e-17,8.848444854047654e-17
626,8.033486092419529e-14,1.6164432404713295e-13
627,1.1331903075252859e-11,7.0400610166704564e-12
628,5.678029327208098e-17,4.4593140188622654e-17
629,1.6795265379903603e-13,3.2271157236384076e-13
630,3.4867140360047467e-17,7.599766659398483e-17
631,1.1790215235856802e-14,4.7039155959149925e-14
632,1.279457251038639e-18,2.023418522211232e-19
633,7.014279543356796e-13,3.3111588392192833e-13
634,1.820387924563875e-13,2.3567300106932427e-13
635,1.302187768091154e-24,8.314178787284841e-24
636,5.480047301278015e-18,3.982997861176116e-18
637,5.16474546631722e-15,2.6162607965642282e-15
638,1.257740791461903e-21,1.6325864990011484e-21
639,3.2986839022624945e-17,5.1518053425843985e-17
640,9.503780870392701e-17,2.8884459616931367e-16
641,1.7366407333409972e-14,1.6482464910718068e-14
642,9.717125029202713e-18,1.6979320433218586e-17
643,1.131077870278448e-15,2.1251814457665007e-15
644,2.9814711849622934e-18,1.3254082832200514e-17
645,9.13950791142227e-18,6.032930795460826e-17
646,3.584752430714652e-20,6.03822081168273e-20
647,4.970517019245278e-13,3.928043551702437e-13
648,2.9990054787166198e-15,7.517678649187575e-15
649,8.083015067293256e-24,4.3246828872404225e-23
650,5.666998561325191e-16,3.028685396441041e-16
651,9.113997108816684e-17,2.333824927047032e-16
652,1.2915344066638111e-18,3.083208909384436e-18
653,2.7049788940969575e-14,4.031258683940308e-14
654,8.285296083417121e-13,1.6279907923013253e-13
655,4.3898067975816245e-17,2.5055590636090826e-17
656,1.5201950903778702e-19,6.327511795620655e-20
657,3.2243416211082125e-19,7.695313182416548e-19
658,6.476290831799455e-23,6.572254620410182e-23
659,1.2830657819695436e-14,1.9634819729198993e-14
660,5.453997082733961e-18,7.619604856793933e-17
661,9.169902173755416e-14,1.0944056193341003e-13
662,4.631075818221997e-17,1.7532821350808768e-16
663,3.080148725381772e-16,1.1966901343783335e-15
664,3.2299944516738145e-17,1.5049201643711346e-16
665,1.6548449700120678e-13,2.41704986601914e-13
666,6.85377565992858e-20,5.43253402801614e-19
667,6.418869287021423e-14,4.6338027918597686e-14
668,5.6521183630357346e-21,2.4816711723467938e-20
669,7.634167444435111e-19,1.1368530104616691e-18
670,1.3145678221072995e-15,6.5014185799475085e-15
671,3.126220838290694e-13,8.737664785193327e-13
672,1.8097858445689268e-16,3.6470246365096615e-16
673,7.299903411021825e-17,1.904496149353235e-16
674,1.7474995143854987e-17,1.3070658768725946e-16
675,6.636378253314116e-17,1.3759698047181834e-17
676,2.0696048051033966e-17,1.2767771146111134e-16
677,2.3144042025340703e-22,9.06191254560636e-22
678,1.4360900159199568e-14,1.2175052396596283e-13
679,7.848682703355379e-14,3.30837748034167e-13
680,1.8885295749053357e-18,1.3159723492699513e-18
681,2.3143371937659847e-15,3.813388951687785e-15
682,7.729462501798391e-15,5.551456985497883e-15
683,5.123460928045743e-15,2.1188308863364616e-14
684,1.0211714810002759e-16,1.2573444351603452e-16
685,2.903787378383116e-12,6.504192319501861e-13
686,1.1228057516390332e-15,3.0244214851665767e-15
687,3.183853353850355e-16,8.47479195887074e-16
688,9.296325707121687e-15,4.88343100276822e-15
689,2.0965894121768705e-15,9.273237636404542e-16
690,7.245848642191965e-13,2.991620771337269e-13
691,1.310672888097673e-13,2.067992219373442e-14
692,8.060702503212068e-21,3.2352507512930577e-20
693,6.671231496343066e-14,2.004284072673127e-14
694,1.7399524769867566e-16,1.0120269657002759e-16
695,2.3370253170452463e-18,2.4309012731691153e-18
696,2.8895536275687556e-16,1.7407003107753826e-15
697,6.515911589130294e-15,2.2636062031788227e-14
698,3.95735079025895e-16,1.2429570075548871e-16
699,1.5832972144460102e-16,8.052058016194346e-16
700,8.356419349962541e-17,8.810893593334604e-17
701,5.249089606934104e-16,1.0752670092705227e-15
702,1.9599557365516857e-18,2.001713027058343e-17
703,1.460333541226271e-17,9.255617537686151e-17
704,1.960336551001741e-16,8.162748346610423e-16
705,3.181895858596994e-17,9.161494846268235e-17
706,1.2914329499865173e-16,2.813110460587973e-16
707,2.6463032519555395e-15,1.8613286070221372e-14
708,6.502341370587745e-14,1.2395723261660673e-13
709,9.941985313122496e-21,5.0556595647572805e-20
710,1.1437796261384447e-24,6.963166081576161e-25
711,1.3231799443376983e-12,4.2665698778273305e-13
712,7.295860883209847e-16,3.9849931232311174e-16
713,3.0892274812569075e-25,2.993670694925419e-25
714,2.6588066314177626e-15,2.4713939215073106e-15
715,2.9677195212560806e-19,1.5960414627919042e-18
716,1.1662573413428542e-16,4.445345250071518e-16
717,9.745609281397564e-16,8.837354241101212e-15
718,1.7354543791230286e-14,4.433897057662557e-14
719,3.653120728811714e-14,1.2854633395569167e-13
720,1.0957354096696513e-15,3.5397981356651872e-15
721,2.0774291680562196e-15,6.3886847231896765e-15
722,3.343179767410983e-16,1.80230496791919e-15
723,1.6907405525563805e-14,2.7609505024050317e-14
724,1.7262454933492774e-17,1.8255474497109284e-17
725,2.1224937834710755e-14,1.673043750979881e-14
726,1.749249618252781e-17,1.7533302695466542e-17
727,5.783573317535949e-16,1.6439502249531947e-15
728,2.673718661481404e-19,7.2395313007883945e-19
729,3.9685786592434313e-14,1.3423009287887461e-14
730,3.8781299050911274e-15,4.3095862752477794e-15
731,1.8852122437590815e-22,1.9268237135347887e-21
732,8.199453258575533e-19,6.134710192812973e-19
733,1.6763472452347759e-16,2.8359020169632887e-16
734,3.9700398434927315e-15,2.4372288652690913e-15
735,1.528484739738564e-22,1.9951723222982002e-22
736,1.1303905723107306e-14,1.837662181013271e-14
737,6.373774088940335e-17,6.245283351205843e-17
738,1.9474359047711434e-19,4.643246674502987e-19
739,8.625583461620782e-16,3.1673666638572993e-16
740,1.1770839740659382e-13,5.765851590882723e-13
741,1.7878621349106044e-19,6.68484903243049e-20
742,7.499979501816049e-16,2.755463493730793e-16
743,8.711223993416339e-14,7.330641674866926e-14
744,1.5012501590455696e-19,4.720289454834884e-19
745,4.0468944009277715e-14,1.9837426136849407e-13
746,2.9466223956839416e-18,1.9358390547564645e-17
747,3.1062876618370244e-14,9.559402103136986e-14
748,1.683255092491945e-12,1.120608863328779e-12
749,1.5863742024606248e-16,7.601503737717498e-17
750,3.2204851472775555e-15,4.45296295316267e-15
751,3.483474016051546e-13,3.5957741422201695e-13
752,2.037627818983683e-15,9.969852897191932e-15
753,1.177836799053127e-15,2.0739930190931084e-15
754,1.211707159094326e-14,9.733903220362478e-15
755,1.475271937061963e-19,6.863320046926791e-19
756,2.286281355539608e-18,1.7953787200530327e-17
757,9.421179040677808e-16,1.7417203346755338e-15
758,2.351829366868671e-23,3.700183555897734e-23
759,1.0466418171131253e-14,1.747172415007904e-14
760,3.4765411996042745e-14,1.0974731015458445e-14
761,6.405530279199943e-23,7.1448255393338e-22
762,1.420515690280307e-16,7.110797700876614e-16
763,4.067072708036256e-19,1.6456330939483023e-18
764,7.897865139047263e-14,1.6523436533472747e-13
765,2.2129078783316428e-16,1.672743444650593e-15
766,2.3542406819618936e-15,1.1073383340769604e-14
767,9.358402977339137e-17,6.966849341877028e-17
768,4.2085947499300255e-19,4.8196389618181765e-18
769,2.1687998066198583e-14,1.4523475104541308e-14
770,6.158002900572301e-17,4.527725550428589e-17
771,1.159522855616409e-16,3.6102233862123006e-16
772,7.279858733061813e-16,1.4765499291608767e-15
773,2.3235934359413e-17,8.106405843571683e-17
774,4.964925156010816e-13,3.358081639305781e-13
775,8.871482757694407e-14,4.690584530331934e-14
776,9.32372711648352e-19,3.1281974249392067e-18
777,8.616932181607276e-20,1.859730813010916e-20
778,2.712279549452668e-23,2.567873637296319e-22
779,3.821094044312286e-14,6.254426349308287e-14
780,4.236850235137149e-16,1.0896541707399077e-15
781,4.455033904635221e-14,9.972751550076666e-14
782,2.7419880572062532e-15,1.4579583031984528e-14
783,1.3071328732535701e-17,1.3917102858986653e-16
784,1.1369851763616218e-20,3.6533065631988307e-20
785,2.2335104963295397e-15,7.431632588217535e-15
786,3.24218174019317e-16,2.0550353718206732e-15
787,3.0942027889340296e-14,1.4520845660001242e-13
788,9.087444446206546e-17,1.2947887520720446e-16
789,2.2491638552369463e-15,4.821879510550468e-15
790,6.213572020629033e-14,1.7046385276458315e-13
791,1.7864072505111983e-22,1.5982436823477794e-22
792,1.731752229786085e-14,3.355471519646651e-14
793,1.240874403085163e-18,4.746196413876247e-18
794,5.639070576241994e-13,8.500509766697839e-14
795,2.642865765350135e-14,2.4711594071010794e-14
796,2.724805110544357e-19,1.5814981501543426e-18
797,5.485409621073218e-17,1.5320174578433014e-17
798,1.867111734829887e-14,4.6438876571158673e-14
799,4.338710738699045e-15,1.2778821120825747e-14
800,7.339822535940915e-20,2.1969271819925854e-19
801,8.57495625558559e-14,3.6538096785737644e-14
802,1.2373078567528958e-14,2.54547875243549e-15
803,8.672187211767073e-17,1.5091434835219157e-16
804,6.532698971621917e-21,2.269375098726433e-20
805,3.855527432553567e-18,2.228892771307722e-17
806,1.0859684019603136e-12,1.0990097187295788e-12
807,7.400570286639906e-15,2.104955817318412e-14
808,2.4982353995137667e-14,5.02731549881476e-14
809,1.108343703855233e-13,3.3256278325806433e-13
810,1.0977182427410321e-14,1.969020950102297e-14
811,1.1961349120610983e-17,8.006723702490458e-17
812,1.28461766744412e-19,3.7168878961586085e-19
813,1.0967961024907049e-13,5.420454530478397e-13
814,2.037562740019799e-15,1.096190987107909e-15
815,5.256156370674841e-14,1.0962915939637435e-14
816,8.573058391462245e-15,3.049148226905792e-15
817,5.6073425392134164e-14,6.394282283264569e-14
818,1.4341199376543487e-15,1.6126917664071802e-15
819,1.3162332507946308e-17,1.5309748600130026e-18
820,1.423698674441914e-16,5.613085327365716e-16
821,2.8704599441140664e-18,1.2427186305964436e-17
822,9.664933703371042e-15,1.494750281909431e-14
823,6.658905527442061e-16,7.975625871198091e-16
824,6.223329744559356e-18,1.0762122996428707e-17
825,3.9347378961037564e-13,3.497370516007709e-13
826,8.125198895582086e-17,3.5964665192613174e-16
827,1.1390645594133948e-17,2.6797316459637778e-17
828,4.1135688772143875e-17,1.9343705401391656e-17
829,4.096970898736864e-15,3.231598282350971e-15
830,9.677543600880803e-21,1.9848737477463624e-20
831,1.2371062360570159e-14,4.6480020476436694e-14
832,3.715301143435343e-16,9.03648096942905e-16
833,8.31962078582342e-16,7.086550391209932e-16
834,1.511656293927444e-16,3.6402218323435555e-16
835,3.774948539543512e-17,1.0718796176250865e-16
836,1.054053323879249e-12,6.329413161997727e-13
837,2.5327677897506045e-19,2.4431423584748657e-19
838,1.774151348310019e-14,7.250172757535298e-14
839,2.0779653142687546e-17,5.626719721857843e-17
840,2.917163167760833e-15,7.212243259557178e-15
841,1.008237185725522e-13,9.382235085671552e-14
842,9.939285148546461e-18,1.5225567559764222e-17
843,5.278873923484134e-15,1.9220868833015312e-14
844,4.539893872161441e-22,1.0217227633001473e-21
845,5.819820868762131e-15,1.7538862864747914e-14
846,4.733680374422839e-13,3.6340246013000355e-13
847,6.938051493637937e-13,1.3847361861316224e-12
848,2.9216692629456916e-18,7.129096287665556e-18
849,2.3653618006293448e-17,5.599616820031676e-17
850,8.794075678127476e-15,2.389693137354508e-14
851,1.0646599165579635e-15,5.8924641898515525e-15
852,2.273297322198732e-15,3.322066672829709e-16
853,3.5725468736557556e-15,9.01376567991323e-16
854,2.2470523223356863e-15,6.657133442265793e-15
855,3.5500218088402933e-15,2.5329789892681252e-14
856,1.4041175992282458e-14,2.6126882655077793e-15
857,1.2297993270000049e-15,8.673039744827306e-15
858,1.1332929237725365e-16,5.105041009070476e-16
859,1.1637368570361543e-18,1.7052285801935082e-18
860,1.1399064711222747e-16,8.015883297008519e-16
861,2.102246279601224e-17,7.558183127366784e-17
862,1.5362596933894383e-12,1.903242073506883e-12
863,3.398619761473013e-14,5.295345517442236e-14
864,3.7213087302403474e-17,4.2112265685656354e-17
865,4.1694897870395926e-14,2.4903988659082976e-14
866,1.1344775706895435e-13,9.412020169443402e-14
867,1.6409174413872363e-13,8.959347720754742e-13
868,3.586749943052696e-15,6.004322893259033e-16
869,9.647913919510997e-18,1.8244983905486072e-17
870,1.483715726041047e-14,3.3479663503379e-14
871,6.386525615149222e-14,1.9648613965852768e-13
872,4.70464549494959e-17,1.93086624068413e-17
873,2.9284419070377283e-21,1.1253466061311644e-20
874,1.3784522977279383e-23,1.6898855251694912e-23
875,8.732154515712393e-14,9.750566310793003e-14
876,2.310973946063275e-12,6.660356099271848e-13
877,2.8683383182208224e-16,6.585008853605328e-16
878,1.9481497982148542e-18,3.837868927034509e-18
879,9.146434383978655e-20,1.7917581027361693e-19
880,4.820985218005605e-13,1.1219081516938023e-12
881,1.4177030137171768e-20,5.970806058497289e-20
882,3.284850087680736e-23,7.6624094971327e-23
883,1.6357855495814982e-15,3.592036127016237e-15
884,2.379187864624988e-16,1.4398957507825894e-15
885,2.5959863940251485e-18,4.4231812546894514e-18
886,3.774417124959288e-20,9.853777023890628e-20
887,3.2277639401504717e-13,3.6371604176291414e-13
888,1.4801283911678102e-16,3.272909052068471e-16
889,2.029050143892942e-15,3.0854702451479595e-15
890,1.7986795612965597e-16,1.8970769727442079e-16
891,1.6766725417616422e-15,4.643475467142991e-15
892,2.471067143089243e-15,1.3193613151359182e-14
893,2.5870964618404227e-14,5.734566624986627e-14
894,2.104541394644045e-15,5.084224434624317e-15
895,7.098063660421066e-20,3.2275120277704186e-20
896,1.2636415842933045e-19,6.549972991008416e-19
897,1.9851059857365368e-16,1.5423818997552698e-15
898,8.717604473998336e-16,3.3423881854447647e-15
899,1.004713580120681e-17,4.700251315459826e-17
900,5.6679570114648083e-14,1.773936340418087e-13
901,3.267868544297685e-17,1.3156988336560976e-16
902,5.50715079990123e-17,4.558075200910675e-16
903,8.281440014019966e-15,5.00731609311909e-15
904,3.784624220552769e-19,2.974544986011195e-18
905,1.2728809989694663e-14,3.4168943802748324e-14
906,9.083694379252857e-20,4.436322988428371e-19
